0.701,2.3411365,2.863875,3.1932325,3.2265225,3.2265175,3.238545,3.2507175,3.2660625,3.289485,3.31785,3.3838775,3.46215,-0.00049817575,0.2997215,0.1614197,0.101621725,0.066315425,0.0628935,0.067389625,0.07497095,0.0922821,0.1126797,0.138004525,0.1562047,0.00751297,-0.2236504,-0.120168375,-0.084453625,-0.098155275,-0.10260195,-0.1094425,-0.10921395,-0.103229425,-0.11807055,-0.1210454,-0.1160835,3.4328725,3.4415725,3.4490875,3.46099,3.4773525,3.4857375,3.4925125,3.5059925,3.5180025,3.532905,3.5469725,3.561545,3.554615,3.55597,3.5570025,3.5598775,3.563535,3.567765,3.57177,3.576105,3.5811875,3.5862875,3.590975,3.5954725,3.14,0,1.406858,0.06426628
0.702,2.34465125,2.8656775,3.1927425,3.2240875,3.224415,3.2388875,3.251115,3.264565,3.28536,3.313175,3.379635,3.45938,-0.006254365,0.294397,0.157331575,0.099393975,0.067181375,0.06622365,0.0715218,0.07828325,0.093094175,0.11381375,0.1390301,0.155829275,0.0092800375,-0.224353525,-0.124834675,-0.091531675,-0.10672815,-0.110775,-0.115936175,-0.11592775,-0.110296375,-0.123192325,-0.124124175,-0.1189686,3.4327925,3.4415825,3.4491325,3.46127,3.477705,3.4860225,3.49273,3.506365,3.518075,3.5328375,3.5470575,3.5613625,3.5594675,3.5597875,3.559855,3.5622925,3.5643225,3.56822,3.5721375,3.5762025,3.581115,3.5863975,3.590935,3.595615,3.14,0,1.408851,0.05932084
0.703,2.3420735,2.8616275,3.187675,3.21926,3.22257,3.239885,3.25485,3.2674525,3.28705,3.315955,3.38231,3.4604425,-0.00778592,0.2910165,0.153520575,0.096241725,0.06612545,0.066612325,0.070752975,0.0766901,0.092656925,0.114023675,0.139104975,0.15678985,0.006095345,-0.22695575,-0.1276219,-0.094877775,-0.109407775,-0.110120975,-0.111686625,-0.11082595,-0.105598125,-0.119646975,-0.121595725,-0.11799945,3.43637,3.4463375,3.4541425,3.4657475,3.48112,3.48839,3.4934025,3.5038825,3.51497,3.5291075,3.54276,3.5583375,3.55135,3.5523475,3.5531575,3.5566675,3.5610025,3.5657175,3.5706675,3.5759,3.58142,3.58663,3.5913275,3.5959675,3.14,0,1.40204,0.05630448
0.704,2.343515,2.86229,3.185445,3.2162175,3.221105,3.24066,3.2559175,3.2669125,3.2849725,3.314755,3.38161,3.4596725,-0.0107910625,0.28764,0.151497325,0.09635495,0.068794925,0.070291525,0.0732118,0.0778024,0.0936927,0.115427075,0.140457325,0.158147575,0.00201285625,-0.230534625,-0.131691125,-0.09964425,-0.1143081,-0.11390155,-0.113698925,-0.112657375,-0.10919265,-0.12278885,-0.1238492,-0.12124535,3.4374125,3.4449825,3.451815,3.4630125,3.4787575,3.4865575,3.493,3.50623,3.5172875,3.5315975,3.5457925,3.560175,3.5578175,3.55912,3.559595,3.56205,3.56435,3.568275,3.5718,3.5757225,3.5803275,3.585285,3.58967,3.594475,3.14,0,1.388778,0.04851436
0.705,2.3428965,2.8616425,3.1840225,3.2150975,3.222225,3.243495,3.25851,3.2678225,3.2851925,3.3151275,3.3817375,3.458695,-0.010337305,0.2866425,0.1509494,0.097617125,0.07192495,0.0732614,0.0743518,0.077315325,0.093762825,0.11522465,0.139936025,0.157725125,-0.00375749,-0.2341897,-0.1339721,-0.10189515,-0.115669275,-0.1132726,-0.1124671,-0.1124034,-0.109854175,-0.1236934,-0.12503075,-0.123358375,3.44135,3.448145,3.4545875,3.4646675,3.4788375,3.4858975,3.4919175,3.504645,3.51616,3.531015,3.5452875,3.5597575,3.55281,3.5540425,3.5549,3.5580725,3.56163,3.565685,3.56992,3.57429,3.5792675,3.58423,3.5889125,3.593725,3.14,0,1.368251,0.046364
0.706,2.341236,2.860905,3.18309,3.2157775,3.2255425,3.2485625,3.26304,3.2699075,3.2857925,3.31476,3.379685,3.45436,-0.0068468325,0.28864025,0.153561375,0.10237885,0.07866335,0.079886675,0.079726875,0.0825257,0.09839275,0.1187193,0.143086425,0.160198575,-0.008599885,-0.2363063,-0.1334166,-0.10021605,-0.113021025,-0.109638725,-0.109714325,-0.11355165,-0.113439075,-0.1265019,-0.129670575,-0.131498225,3.4390625,3.4463975,3.4530075,3.46371,3.47877,3.48586,3.491775,3.5047675,3.5161275,3.531,3.5452725,3.5597475,3.5536875,3.5553275,3.55609,3.5590075,3.562235,3.5663025,3.5703375,3.5745225,3.5794175,3.584385,3.58898,3.593705,3.14,0,1.347756,0.0453858
0.707,2.34152825,2.861205,3.1816225,3.2135375,3.22505,3.2483175,3.262235,3.2699325,3.287835,3.3197275,3.3861,3.461285,-0.0130177225,0.28124,0.146431675,0.09365545,0.069465225,0.0681995,0.066375975,0.071362725,0.0912782,0.114386675,0.139620325,0.158248125,-0.0100473325,-0.23618245,-0.1313406,-0.096337275,-0.1051458,-0.0989344,-0.097657,-0.100634325,-0.102284075,-0.1160354,-0.11915805,-0.119805575,3.4490275,3.45576,3.46091,3.4698125,3.4824275,3.4878175,3.4924975,3.503135,3.51372,3.5281975,3.542285,3.55749,3.55656,3.558125,3.55889,3.5616225,3.5640525,3.56772,3.571185,3.574915,3.579415,3.5842275,3.5887425,3.5933175,3.14,0,1.318616,0.04562968
0.708,2.3412345,2.85938,3.17856,3.210535,3.2198225,3.2404775,3.25603,3.2698025,3.2953775,3.3357675,3.405325,3.4809025,-0.02184947,0.26960625,0.13031905,0.073999475,0.044053025,0.0359947,0.033768275,0.042782525,0.076969,0.10575145,0.134887625,0.15693375,-0.0092553825,-0.2333125,-0.125399225,-0.089233425,-0.092845225,-0.079613975,-0.07226845,-0.067293275,-0.06881445,-0.087764075,-0.093459125,-0.090451175,3.44093,3.44758,3.453825,3.46445,3.4792575,3.48646,3.4922475,3.5047525,3.515305,3.5294625,3.543525,3.5583675,3.554805,3.5569425,3.5581125,3.56098,3.56417,3.567865,3.5713475,3.5751125,3.5796425,3.584335,3.58882,3.593325,3.14,0,1.315918,0.04801
0.709,2.34170575,2.8636875,3.1841025,3.2171,3.225105,3.2445,3.2554175,3.267225,3.2936275,3.333585,3.4051,3.48313,-0.00939038,0.28293875,0.1471692,0.09232625,0.0594943,0.05257785,0.046632125,0.054009975,0.08447295,0.11215525,0.1382796,0.157374325,-0.016392885,-0.23686495,-0.126202475,-0.08998165,-0.0955293,-0.0885573,-0.0867336,-0.08677695,-0.084359975,-0.103877375,-0.108424125,-0.10248145,3.4452775,3.45131,3.4568775,3.46651,3.480615,3.4874925,3.4931175,3.505345,3.516175,3.530505,3.5444775,3.55934,3.5612325,3.562975,3.563535,3.5654775,3.566885,3.5697775,3.5722075,3.57508,3.578955,3.583495,3.5877875,3.59236,3.14,0,1.308799,0.05109196
0.71,2.343827,2.867285,3.1891575,3.222195,3.22996,3.2479525,3.2569575,3.26916,3.297145,3.337765,3.40749,3.4841775,-0.0078117125,0.2852235,0.148934425,0.094601425,0.0626907,0.054003325,0.0505075,0.0610636,0.0889229,0.116653,0.141681975,0.159241,-0.016619475,-0.236323925,-0.12436615,-0.08648355,-0.092512225,-0.088585775,-0.090759475,-0.096799575,-0.093439025,-0.108556975,-0.11393525,-0.1108272,3.44243,3.4489225,3.45521,3.465555,3.4803875,3.487715,3.4934775,3.50572,3.51639,3.53062,3.544515,3.5594175,3.5587625,3.56008,3.5607875,3.5632,3.5655125,3.5687975,3.57174,3.5750975,3.579325,3.583805,3.5880675,3.592795,3.14,0,1.335354,0.05721356
